"GEOID","org_name","terminated_loss","terminated_loss_noself","terminated_econ_loss","terminated_job_loss","terminated_econ_loss_noself","terminated_job_loss_noself","IDC_loss","IDC_econ_loss","IDC_job_loss","overlap_loss","overlap_econ_loss","overlap_job_loss","overlap_loss_noself","overlap_econ_loss_noself","overlap_job_loss_noself","combined_loss","combined_econ_loss","combined_job_loss"
"3002","University of Montana",16101.9151677177,16101.9151677177,41220.9028293574,0.177724066373029,41220.9028293574,0.177724066373029,194598.640805173,498172.520461244,2.14787256014725,4116.8521591756,10539.1415274895,0.0454395454679925,4116.8521591756,10539.1415274895,0.0454395454679925,206583.703813716,528854.281763112,2.28015708105229
"3002","Montana State University - Bozeman",39172.8408244052,39172.8408244052,100282.472510477,0.432368230125475,100282.472510477,0.432368230125475,138622.072510077,354872.505625796,1.53003404619474,1495.72547138061,3829.05720673435,0.016508993506836,1495.72547138061,3829.05720673435,0.016508993506836,176299.187863101,451325.920929539,1.94589328281338
"3002","University of North Dakota",1235.13571292809,1235.13571292809,3161.9474250959,0.0136327473556826,3161.9474250959,0.0136327473556826,13412.9544380896,34337.1633615095,0.14804479963928,0,0,0,0,0,0,14648.0901510177,37499.1107866054,0.161677546994962
"3002","University of Washington",1403.06481410469,1383.92913592141,3591.84592410802,0.0154862562341363,3542.85858795881,0.0152750471634068,11971.3875231361,30646.7520592283,0.132133578433244,146.369439751317,374.705765763372,0.00161554521647832,146.369439751317,374.705765763372,0.00161554521647832,13228.0828974894,33863.892217573,0.146004289450902
"3002","Hopa Mountain",11406.9429491237,11406.9429491237,29201.7739497568,0.125903550272571,29201.7739497568,0.125903550272571,0,0,0,0,0,0,0,0,0,11406.9429491237,29201.7739497568,0.125903550272571
"3101","University of Nebraska Medical Center",278737.569658292,278737.569658292,713568.178325227,3.0765516905669,713568.178325227,3.0765516905669,3295948.50540744,8437628.17384304,36.378863311335,12488.7692848183,31971.249369135,0.137844153206223,12488.7692848183,31971.249369135,0.137844153206223,3562197.30578091,9119225.10279913,39.3175708486957
"3101","University of Nebraska Lincoln",542793.347962486,542793.347962486,1389550.97078396,5.9910538588309,1389550.97078396,5.9910538588309,2919098.84319492,7472893.038579,32.2194044095773,243375.88887114,623042.275510118,2.68624894472475,243375.88887114,623042.275510118,2.68624894472475,3218516.30228627,8239401.73385284,35.5242093236835
"3101","Father Flanagan's Boys' Home",27628.4831238093,27628.4831238093,70728.9167969519,0.304947971551011,70728.9167969519,0.304947971551011,600708.010735327,1537812.50748244,6.63028399160714,39110.8086305338,100123.670094167,0.431683552953473,39110.8086305338,100123.670094167,0.431683552953473,589225.685228602,1508417.75418522,6.50354841020468
"3101","Creighton University",46978.8206485287,46978.8206485287,120265.780860234,0.518526333799405,120265.780860234,0.518526333799405,318028.14921184,814152.061982309,3.51021945590262,16125.0608604877,41280.1558028486,0.177979535774976,16125.0608604877,41280.1558028486,0.177979535774976,348881.908999881,893137.687039694,3.85076625392705
"3101","Feonix - Mobility Rising",107578.152934937,107578.152934937,275400.071513438,1.18738836923126,275400.071513438,1.18738836923126,0,0,0,0,0,0,0,0,0,107578.152934937,275400.071513438,1.18738836923126
"3102","University of Nebraska Medical Center",926485.948265613,926485.948265613,2371804.02755997,10.2260413403094,2371804.02755997,10.2260413403094,10955286.6526409,28045533.8307606,120.91841696527,41510.9784723316,106268.104889169,0.458175305010732,41510.9784723316,106268.104889169,0.458175305010732,11840261.6224341,30311069.7534314,130.686283000569
"3102","Father Flanagan's Boys' Home",91833.3377789122,91833.3377789122,235093.344714015,1.01360577600096,235093.344714015,1.01360577600096,1996672.10860433,5111480.5980271,22.0381664329106,129999.033377226,332797.525445698,1.43485769212622,129999.033377226,332797.525445698,1.43485769212622,1958506.41300602,5013776.41729541,21.6169145167854
"3102","Creighton University",156151.240216059,156151.240216059,399747.17495311,1.7235113395721,399747.17495311,1.7235113395721,1057082.51585498,2706131.24058874,11.6674942857872,53597.5194175812,137209.649709008,0.591579883459914,53597.5194175812,137209.649709008,0.591579883459914,1159636.23665345,2968668.76583284,12.7994257418994
"3102","University of Nebraska Lincoln",121135.940726449,121135.940726449,310108.00825971,1.33703175961261,310108.00825971,1.33703175961261,651459.318304588,1667735.85485975,7.19044895714122,54314.5330708416,139045.204661354,0.599493885041409,54314.5330708416,139045.204661354,0.599493885041409,718280.725960196,1838798.6584581,7.92798683171243
"3102","University of Iowa",432.348401174643,432.348401174643,1106.81190700709,0.00477202339884927,1106.81190700709,0.00477202339884927,40855.8115253251,104590.877504832,0.450943933291135,118.813561180561,304.162716622237,0.00131139861397387,118.813561180561,304.162716622237,0.00131139861397387,41169.3463653192,105393.526695217,0.45440455807601
"3103","University of Nebraska Medical Center",69056.6893724581,69056.6893724581,176785.124793493,0.762209682369846,176785.124793493,0.762209682369846,816564.815444742,2090405.92753854,9.01279245023811,3094.06823846267,7920.81469046443,0.0341506201745291,3094.06823846267,7920.81469046443,0.0341506201745291,882527.436578737,2259270.23764157,9.74085151243343
"3103","University of Nebraska Lincoln",85487.8362685403,85487.8362685403,218848.860847463,0.943567627131531,218848.860847463,0.943567627131531,459746.687934687,1176951.5211128,5.07443058979086,38330.7537161719,98126.7295134002,0.423073736671953,38330.7537161719,98126.7295134002,0.423073736671953,506903.770487055,1297673.65244686,5.59492448025043
"3103","Father Flanagan's Boys' Home",6844.90282114486,6844.90282114486,17522.9512221308,0.075550265333717,17522.9512221308,0.075550265333717,148824.238339134,380990.050148184,1.64263993052999,9689.62657604948,24805.4440346867,0.106948758504468,9689.62657604948,24805.4440346867,0.106948758504468,145979.51458423,373707.557335628,1.61124143735924
"3103","Creighton University",11638.9112116712,11638.9112116712,29795.6127018782,0.128463888124311,29795.6127018782,0.128463888124311,78790.8538441489,201704.585841021,0.869650025623,3994.95238592986,10227.0781079804,0.0440940829459555,3994.95238592986,10227.0781079804,0.0440940829459555,86434.8126698903,221273.120434919,0.954019830801355
"3103","University of Kansas Lawrence",1677.36352632565,1677.36352632565,4294.05062739367,0.0185138142624217,4294.05062739367,0.0185138142624217,19858.9430947368,50838.8943225262,0.219192070254053,0,0,0,0,0,0,21536.3066210624,55132.9449499198,0.237705884516475
"3201","University of Nevada Las Vegas",2210196.01807068,2210196.01807068,5658101.80626093,24.3949256794322,5658101.80626093,24.3949256794322,535101.105420596,1369858.82987673,5.9061511246013,35761.0236336357,91548.2205021075,0.394710472116625,35761.0236336357,91548.2205021075,0.394710472116625,2709536.09985764,6936412.41563555,29.9063663319169
"3201","University of California Los Angeles",6064.6699857557,6064.6699857557,15525.5551635346,0.0669384852579453,15525.5551635346,0.0669384852579453,65775.9836532999,168386.518152448,0.725999060533321,531.865792342494,1361.57642839678,0.00587044152172233,531.865792342494,1361.57642839678,0.00587044152172233,71308.7878467132,182550.496887586,0.787067104269544
"3201","University of California, San Diego",13055.9838033738,13055.9838033738,33423.318536637,0.144104754488337,33423.318536637,0.144104754488337,49680.9794890867,127183.307492062,0.548351274008544,953.75173089484,2441.60443109079,0.0105269860236738,953.75173089484,2441.60443109079,0.0105269860236738,61783.2115615657,158165.021597608,0.681929042473207
"3201","University of Nevada Reno",4964.74465457487,4964.74465457487,12709.7463157117,0.0547981155858906,12709.7463157117,0.0547981155858906,42308.2438200703,108309.10417938,0.466975080571748,1035.25346557829,2650.24887188044,0.0114265572581217,1035.25346557829,2650.24887188044,0.0114265572581217,46237.7350090668,118368.601623211,0.510346638899517
"3201","Charles R. Drew University of Medicine & Science",43358.6913181742,43358.6913181742,110998.249774526,0.478569341187944,110998.249774526,0.478569341187944,1100.50366101089,2817.28937218788,0.0121467529580199,879.864547853328,2252.45324250452,0.00971146001411481,879.864547853328,2252.45324250452,0.00971146001411481,43579.3304313317,111563.085904209,0.481004634131849
"3202","University of Nevada Reno",316935.48888046,316935.48888046,811354.851533979,3.49815927329487,811354.851533979,3.49815927329487,2700840.60142583,6914151.93965014,29.8103902120365,66087.7015952684,169184.516083887,0.729439631399023,66087.7015952684,169184.516083887,0.729439631399023,2951688.38871103,7556322.27510023,32.5791098539323
"3202","University of California, San Francisco",17602.890831244,17092.0855917369,45063.4005279846,0.194291008607556,43755.7391148466,0.188653021862237,78963.0656263413,202145.448003434,0.871550804374458,1800.45970561979,4609.17684638665,0.0198724820551199,1773.23437400151,4539.47999744387,0.0195719838477232,94765.4967519655,242599.671685032,1.04596933092689
"3202","University of Nevada Las Vegas",77204.2971339895,77204.2971339895,197643.000663013,0.852138486956701,197643.000663013,0.852138486956701,18691.6021935828,47850.5016155721,0.206307604671191,1249.16734617814,3197.86840621603,0.0137876207911143,1249.16734617814,3197.86840621603,0.0137876207911143,94646.7319813942,242295.633872369,1.04465847083678
"3202","University of California at Davis",9999.74643442161,9999.74643442161,25599.3508721193,0.110371690604087,25599.3508721193,0.110371690604087,61287.6406759775,156896.360130502,0.676459204131281,235.984801786963,604.121092574626,0.00260467019848029,235.984801786963,604.121092574626,0.00260467019848029,71051.4023086122,181891.589910047,0.784226224536888
"3202","Stanford University",5328.77165133736,5328.77165133736,13641.6554274236,0.05881604497257,13641.6554274236,0.05881604497257,63003.7503618117,161289.600926238,0.695400677150594,263.9145698969,675.621298936063,0.0029129435876797,263.9145698969,675.621298936063,0.0029129435876797,68068.6074432522,174255.635054726,0.751303778535484
"3203","University of Nevada Las Vegas",1859749.80895882,1859749.80895882,4760959.51093457,20.5268935429047,4760959.51093457,20.5268935429047,450256.072512652,1152655.54563239,4.96967840673575,30090.7957154319,77032.4370315057,0.332125621035964,30090.7957154319,77032.4370315057,0.332125621035964,2279915.08575604,5836582.61953546,25.1644463286044
"3203","University of California Los Angeles",7189.56845085555,7189.56845085555,18405.2952341902,0.0793544946203061,18405.2952341902,0.0793544946203061,77976.3677180249,199619.501358144,0.860660176599985,630.518318341505,1614.12689495425,0.00695931373946114,630.518318341505,1614.12689495425,0.00695931373946114,84535.417850539,216410.66969738,0.93305535748083
"3203","University of California, San Diego",16349.3851231438,16349.3851231438,41854.4259152481,0.180455503368278,41854.4259152481,0.180455503368278,62213.1184593068,159265.583255825,0.68667411790259,1194.33775310255,3057.50464794252,0.0131824419575735,1194.33775310255,3057.50464794252,0.0131824419575735,77368.165829348,198062.504523131,0.853947179313295
