"state","org_name","terminated_loss","terminated_loss_noself","terminated_econ_loss","terminated_job_loss","terminated_econ_loss_noself","terminated_job_loss_noself","IDC_loss","IDC_econ_loss","IDC_job_loss","overlap_loss","overlap_econ_loss","overlap_job_loss","overlap_loss_noself","overlap_econ_loss_noself","overlap_job_loss_noself","combined_loss","combined_econ_loss","combined_job_loss"
"Delaware","Children's Hospital of Philadelphia",27820.9495438507,27820.9495438507,71221.6308322579,0.307072309833366,71221.6308322579,0.307072309833366,449865.093310989,1151654.63887613,4.96536299376387,2014.92901001088,5158.21826562785,0.0222396760498441,2014.92901001088,5158.21826562785,0.0222396760498441,475671.113844829,1217718.05144276,5.25019562754739
"District of Columbia","Children's Research Institute",458578.13040625,458578.13040625,1173960.01384,5.06153269574649,1173960.01384,5.06153269574649,5190316.3335411,13287209.8138652,57.2878514730132,61313.3847690586,156962.26500879,0.676743353243968,61313.3847690586,156962.26500879,0.676743353243968,5587581.07917829,14304207.5626964,61.6726408155157
"District of Columbia","George Washington University",1155049.5204892,1155049.5204892,2956926.77245236,12.7488000964704,2956926.77245236,12.7488000964704,3371012.94120338,8629793.12948064,37.2073831880511,136158.037147728,348564.575098183,1.50283738171587,136158.037147728,348564.575098183,1.50283738171587,4389904.42454485,11238155.3268348,48.4533459028056
"District of Columbia","Georgetown University",235513.324996233,235513.324996233,602914.111990356,2.59946629747992,602914.111990356,2.59946629747992,2623283.85889708,6715606.67877653,28.9543616270337,0,0,0,0,0,0,2858797.18389332,7318520.79076689,31.5538279245137
"District of Columbia","Johns Hopkins University",118279.150250847,118279.150250847,302794.624642169,1.30550008062839,302794.624642169,1.30550008062839,1035414.11010659,2650660.12187287,11.428330363899,8109.66814264979,20760.7504451835,0.0895100479809452,8109.66814264979,20760.7504451835,0.0895100479809452,1145583.59221479,2932693.99606986,12.6443203965464
"District of Columbia","Howard University",735965.803107529,735965.803107529,1884072.45595527,8.12318496758674,1884072.45595527,8.12318496758674,360872.672441913,923834.041451296,3.98311369307562,0,0,0,0,0,0,1096838.47554944,2807906.49740657,12.1062986606624
"Florida","University of Florida",4930478.71054238,4930478.71054238,12622025.4989885,54.4199069785211,12622025.4989885,54.4199069785211,48482073.7562685,124114108.816047,535.118413208135,394540.255469977,1010023.05400314,4.35471792141582,394540.255469977,1010023.05400314,4.35471792141582,53018012.2113409,135726111.261033,585.18360226524
"Florida","University of Miami",7017151.85270988,7017151.85270988,17963908.7429373,77.4514552232233,17963908.7429373,77.4514552232233,25144661.9932316,64370334.7026729,277.532922665736,490060.65794421,1254555.28433718,5.40901948570082,490060.65794421,1254555.28433718,5.40901948570082,31671753.1879973,81079688.161273,349.575358403259
"Florida","Florida International University",15273237.020625,15273237.020625,39099486.7728,168.577573643328,39099486.7728,168.577573643328,5624222.34134306,14398009.1938382,62.0770668754678,881612.164972636,2256927.14232995,9.73074924882206,881612.164972636,2256927.14232995,9.73074924882206,20015847.1969954,51240568.8243083,220.923891269974
"Florida","Florida State University",9301926.83547025,9301926.83547025,23812932.6988038,102.669542416828,23812932.6988038,102.669542416828,8354343.80812112,21387120.1487901,92.2106431435178,1327614.68563971,3398693.59523765,14.6534792942821,1327614.68563971,3398693.59523765,14.6534792942821,16328655.9579517,41801359.2523563,180.226706266064
"Florida","Moffitt Cancer Center",29245.3779293324,29245.3779293324,74868.1674990909,0.322794365395583,74868.1674990909,0.322794365395583,14099214.4232873,36093988.9236155,155.619359180057,0,0,0,0,0,0,14128459.8012166,36168857.0911146,155.942153545452
"Georgia","Emory University",30480872.9721651,30480872.9721651,78031034.8087427,336.431078836738,78031034.8087427,336.431078836738,79564570.3875104,203685300.192027,878.189882458289,1928988.93355625,4938211.66990401,21.2911168447536,1928988.93355625,4938211.66990401,21.2911168447536,108116454.426119,276778123.330865,1193.32984445027
"Georgia","Augusta University",3297822.70927476,3297822.70927476,8442426.13574339,36.3995497408089,8442426.13574339,36.3995497408089,14059205.666619,35991566.5065446,155.177764571493,0,0,0,0,0,0,17357028.3758937,44433992.642288,191.577314312302
"Georgia","University of Georgia",3644619.72367073,3644619.72367073,9330226.49259707,40.2273040770165,9330226.49259707,40.2273040770165,10395975.1043691,26613696.267185,114.745044314075,107629.656805459,275531.921421976,1.18795684057196,107629.656805459,275531.921421976,1.18795684057196,13932965.1712344,35668390.8383601,153.78439155052
"Georgia","Georgia Institute of Technology",302239.979721358,302239.979721358,773734.348086677,3.33595834141976,773734.348086677,3.33595834141976,7410967.40464553,18972076.5558926,81.798174266388,8090.97896016385,20712.9061380194,0.0893037670836736,8090.97896016385,20712.9061380194,0.0893037670836736,7705116.40540673,19725097.9978412,85.0448288407241
"Georgia","Morehouse School of Medicine",4316507.25960824,4316507.25960824,11050258.5845971,47.6432284430554,11050258.5845971,47.6432284430554,2995880.90750661,7669455.12321691,33.0668825233203,316422.789737461,810042.341727901,3.49250038268648,316422.789737461,810042.341727901,3.49250038268648,6995965.37737739,17909671.3660861,77.2176105836892
"Hawaii","University of Hawaii at Manoa",10915576.1538509,10915576.1538509,27943874.9538582,120.480114362806,27943874.9538582,120.480114362806,10796294.7687958,27638514.6081174,119.163552166709,40390.1134015892,103398.690308068,0.445803814032615,40390.1134015892,103398.690308068,0.445803814032615,21671480.8092451,55478990.8716675,239.197862715482
"Hawaii","Queen's Medical Center",623182.836256112,623182.836256112,1595348.06081565,6.87834873055114,1595348.06081565,6.87834873055114,146590.244391809,375271.025643032,1.61798233642173,0,0,0,0,0,0,769773.080647922,1970619.08645868,8.49633106697286
"Hawaii","University of California, San Francisco",10016.1727490129,9725.52085728373,25641.4022374731,0.110552995212532,24897.3333946464,0.107344939800546,44930.5579229787,115022.228282826,0.49591873856658,1024.47465089746,2622.65510629749,0.0113075866415331,1008.98323944396,2582.99709297654,0.0111366009787287,53922.2560210942,138040.975414001,0.595164147137579
"Hawaii","Columbia University",19740.7344488641,18304.6381510527,50536.2801890921,0.217887348361898,46859.873666695,0.202036508813197,5966.61442228591,15274.5329210519,0.0658562019836371,573.408109286999,1467.92475977472,0.00632896272351929,551.150387372646,1410.94499167397,0.00608329425454427,25133.940761863,64342.8883503693,0.277414587622016
"Hawaii","Harvard School of Public Health",19445.5210710657,19075.5835157742,49780.5339419282,0.21462894578037,48833.4938003819,0.210545778905766,569.50074454316,1457.92190603049,0.00628583538469999,369.539328428294,946.020680776434,0.00407877146593757,362.387557689738,927.712147685728,0.00399983416163652,19645.4824871806,50292.4351671823,0.216836009699132
"Idaho","University of Idaho",224022.354004264,224022.354004264,573497.226250915,2.47263529197558,573497.226250915,2.47263529197558,1572125.33543368,4024640.85871022,17.3522531047428,0,0,0,0,0,0,1796147.68943795,4598138.08496114,19.8248883967184
"Idaho","Washington State University",396543.646734625,396543.646734625,1015151.73564064,4.37683025019043,1015151.73564064,4.37683025019043,433842.574133397,1110636.9897815,4.78851525657727,0,0,0,0,0,0,830386.220868022,2125788.72542214,9.1653455067677
"Idaho","University of Utah",25770.1169302658,25770.1169302658,65971.4993414803,0.284436349592594,65971.4993414803,0.284436349592594,642201.489488402,1644035.81309031,7.08826614436025,511.020342554204,1308.21207693876,0.00564036093421698,511.020342554204,1308.21207693876,0.00564036093421698,667460.586076113,1708699.10035485,7.36706213301863
"Idaho","University of Washington",19279.1498530682,19016.2114602534,49354.6236238546,0.212792631957948,48681.5013382488,0.20989046287496,164495.732262351,421109.074591619,1.81561324439754,2011.22452399032,5148.73478141522,0.0221987879745724,2011.22452399032,5148.73478141522,0.0221987879745724,181763.657591429,465314.963434058,2.00620708838092
"Idaho","Fred Hutchinson Cancer Center",3324.44860130402,3324.44860130402,8510.58841933828,0.036693431664354,8510.58841933828,0.036693431664354,96276.0142138484,246466.596387452,1.0626415902735,151.500352854634,387.840903307864,0.00167217740783133,151.500352854634,387.840903307864,0.00167217740783133,99448.9624622978,254589.343903482,1.09766284453003
"Illinois","University of Chicago",12333344.2128807,12333344.2128807,31573361.1849746,136.12865691194,31573361.1849746,136.12865691194,45503698.4949064,116489468.14696,502.244748360158,750545.812733414,1921397.28059754,8.28411107926228,750545.812733414,1921397.28059754,8.28411107926228,57086496.8950537,146141432.051337,630.089294192836
"Illinois","Northwestern University",38199342.1770262,38075690.9972686,97790315.9731871,421.623288519541,97473768.9530076,420.25849493757,8914018.62958948,22819887.6917491,98.3880254040687,0,0,0,0,0,0,47113360.8066157,120610203.664936,520.01131392361
"Illinois","University of Illinois at Chicago",4132200.52358312,4132200.52358312,10578433.3403728,45.6089522563321,10578433.3403728,45.6089522563321,35429623.4340267,90699835.9911083,391.052659337346,216147.174303722,553336.766217528,2.38571339819958,216147.174303722,553336.766217528,2.38571339819958,39345676.7833061,100724932.565264,434.275898195478
"Illinois","Washington University",1670499.75872745,1555942.38893042,4276479.38234227,18.4380557780746,3983212.51566189,17.1736346591418,12363868.8886982,31651504.3550674,136.465571462446,62977.0033395373,161221.128549216,0.695105458258154,62977.0033395373,161221.128549216,0.695105458258154,13971391.6440861,35766762.6088605,154.208521782262
"Illinois","University of Illinois at Urbana-Champaign",51613.5466630034,51613.5466630034,132130.679457289,0.569681885498542,132130.679457289,0.569681885498542,13804952.8618701,35340679.3263874,152.371462223228,0,0,0,0,0,0,13856566.4085331,35472810.0058447,152.941144108727
"Indiana","Indiana University Indianapolis",4858128.79558495,4858128.79558495,12436809.7166975,53.6213484869352,12436809.7166975,53.6213484869352,45455125.2175119,116365120.55683,501.708623291451,325669.787302203,833714.655493641,3.59456364608276,325669.787302203,833714.655493641,3.59456364608276,49987584.2257946,127968215.618034,551.735408132303
"Indiana","Purdue University",292166.115864138,292166.115864138,747945.256612193,3.22476858354655,747945.256612193,3.22476858354655,12212608.9769358,31264278.9809557,134.796047910891,26060.5468936317,66715.0000476971,0.287641955481603,26060.5468936317,66715.0000476971,0.287641955481603,12478714.5459063,31945509.2375202,137.733174538956
"Indiana","Indiana University",33052.2718294185,33052.2718294185,84613.8158833114,0.364812762407787,84613.8158833114,0.364812762407787,8703929.24599749,22282058.8697536,96.0691745614914,0,0,0,0,0,0,8736981.51782691,22366672.6856369,96.4339873238992
"Indiana","University of Notre Dame",652989.777296112,652989.777296112,1671653.82987805,7.20734132010287,1671653.82987805,7.20734132010287,4259899.62736239,10905343.0460477,47.0184245929734,193658.993130479,495767.022414027,2.13750124692363,193658.993130479,495767.022414027,2.13750124692363,4719230.41152802,12081229.8535117,52.0882646661527
"Indiana","University of Chicago",504200.569070789,504200.569070789,1290753.45682122,5.56508803266516,1290753.45682122,5.56508803266516,1860240.84627397,4762216.56646137,20.5323133421945,30683.1317898892,78548.8173821163,0.338663500208439,30683.1317898892,78548.8173821163,0.338663500208439,2333758.28355487,5974421.20590048,25.7587378746512
"Iowa","University of Iowa",674986.98649465,674986.98649465,1727966.6854263,7.45013439328091,1727966.6854263,7.45013439328091,63784533.5552266,163288405.90138,704.018531774969,185493.013037811,474862.113376796,2.04736965867008,185493.013037811,474862.113376796,2.04736965867008,64274027.5286834,164541510.47343,709.42129650958
"Iowa","University of Nebraska Medical Center",86467.7311307917,86467.7311307917,221357.391694827,0.954383166632479,221357.391694827,0.954383166632479,1022442.68519627,2617453.27410244,11.2851589238744,3874.16574664835,9917.86431141977,0.0427609065832034,3874.16574664835,9917.86431141977,0.0427609065832034,1105036.25058041,2828892.80148585,12.1967811839237
"Iowa","Mayo Clinic Rochester",0,0,0,0,0,0,985610.955212877,2523164.04534497,10.8786305851011,502.191190022731,1285.60944645819,0.00554290961403695,502.191190022731,1285.60944645819,0.00554290961403695,985108.764022854,2521878.43589851,10.873087675487
"Iowa","Father Flanagan's Boys' Home",8570.68623088677,8570.68623088677,21940.9567510701,0.094598511586645,21940.9567510701,0.094598511586645,186346.816555986,477047.850383324,2.0567934714,12132.64106851,31059.5611353855,0.133913406205432,12132.64106851,31059.5611353855,0.133913406205432,182784.861718363,467929.245999008,2.01747857678122
"Iowa","University of Wisconsin-Madison",8607.31384982899,8554.45149603659,22034.7234555622,0.0950027870602249,21899.3958298537,0.0944193215298095,140064.708638198,358565.654113787,1.54595706878651,941.902227826818,2411.26970323665,0.0103961977386895,941.902227826818,2411.26970323665,0.0103961977386895,147730.1202602,378189.107866113,1.63056365810805
