state,funding_ics,raw_funding,econ_impact,jobs,pop_2024
CA,NINR,12525470.96714844,33609460.40764489,110.22414451090627,39364774
CA,NLM,11019437.986059744,29568338.44238982,96.97105427732572,39364774
CA,OD,387976769.83487695,1041053858.8969219,3414.1955745469186,39364774
CO,FIC,7573.664381983388,21212.79492389514,0.07270717806704055,5988502
CO,NCATS,16233917.76801535,45468976.58199433,155.84561057294744,5988502
CO,NCCIH,2083644.2340593166,5836001.650218595,20.002984646969434,5988502
CO,NCI,45567735.33399983,127628975.35912873,437.4502592063985,5988502
CO,NEI,6551213.168928916,18349049.34337967,62.891646421717574,5988502
CO,NHGRI,4910399.784486649,13753356.152200652,47.139837931071845,5988502
CO,NHLBI,76231787.3082058,213514778.2225175,731.8251581587762,5988502
CO,NIA,33791485.44003429,94645314.95723842,324.39826022432936,5988502
CO,NIAAA,6912731.09416984,19361611.4563366,66.36221850403042,5988502
CO,NIAID,72503386.76286627,203072039.7839659,696.0325129235163,5988502
CO,NIAMS,13670462.578489479,38289090.26944997,131.23644075349907,5988502
CO,NIBIB,3981415.843361943,11151399.577844301,38.221592096274655,5988502
CO,NICHD,25873931.605243817,72469332.85327218,248.38974341034069,5988502
CO,NIDA,20296827.497361924,56848629.35456112,194.84954397467465,5988502
CO,NIDCD,8181301.149447572,22914702.14955712,78.5404910346967,5988502
CO,NIDCR,8091238.019747413,22662447.678778306,77.67588498957522,5988502
CO,NIDDK,49973568.642187685,139969110.03129384,479.74625896500123,5988502
CO,NIEHS,9311380.761090785,26079900.109277736,89.3892553064715,5988502
CO,NIGMS,54604128.86835251,152938673.97104916,524.1996371361843,5988502
CO,NIH_tot,553163189.0144975,1549334205.5037627,5310.366614539174,5988502
CO,NIMH,17134112.699713897,47990299.09043251,164.48748191725346,5988502
CO,NIMHD,3796458.7932225945,10633360.25414943,36.446004414936894,5988502
CO,NINDS,25781155.423788223,72209479.49672244,247.4990920683669,5988502
CO,NINR,4385593.3407682795,12283445.300088001,42.101696071375486,5988502
CO,NLM,1777506.0569953274,4978550.614510988,17.064058147155155,5988502
CO,OD,41510233.175577484,116264468.45087111,398.49823848554394,5988502
CT,FIC,2813234.2942839824,6398855.913884881,21.380580636558264,3674449
CT,NCATS,14986885.211056858,34088493.538677335,113.9003276040321,3674449
CT,NCCIH,6236082.968447566,14184313.21671475,47.39423056020149,3674449
CT,NCI,73716750.12426782,167672796.9097582,560.2473009444353,3674449
CT,NEI,9495406.243796175,21597823.018618863,72.16508745285093,3674449
CT,NHGRI,9434708.02742713,21459761.591753524,71.70378100844617,3674449
CT,NHLBI,62563693.411630854,142304556.85646588,475.4840699283945,3674449
CT,NIA,64232233.04868489,146099741.90230718,488.16497117000506,3674449
CT,NIAAA,20013465.449949406,45521726.367385216,152.10233741961545,3674449
CT,NIAID,73043272.68682362,166140935.48882577,555.1288724198596,3674449
CT,NIAMS,19368798.37875666,44055395.70684617,147.20286767855063,3674449
CT,NIBIB,7289603.29051807,16580603.051861431,55.40098500793732,3674449
CT,NICHD,27044609.89831948,61514450.58742136,205.53903522722806,3674449
CT,NIDA,65653848.24282701,149333283.74089062,498.96924664548527,3674449
CT,NIDCD,9985541.476027077,22712662.52407224,75.89011521780579,3674449
CT,NIDCR,7227138.130769761,16438522.615233965,54.926249793850175,3674449
CT,NIDDK,55317392.66351493,125822447.81560782,420.4121842427134,3674449
CT,NIEHS,6109605.413343248,13896633.071091138,46.43300114140868,3674449
CT,NIGMS,74573507.35196295,169621538.2799099,566.7586558749184,3674449
CT,NIH_tot,815766846.5187979,1855506496.8474677,6199.8280335428635,3674449
CT,NIMH,91658149.07486436,208481494.220059,696.6019329689692,3674449
CT,NIMHD,6570950.824751715,14945988.54785781,49.939226268113025,3674449
CT,NINDS,54116315.00553831,123090530.71563703,411.28399404209114,3674449
CT,NINR,3597492.374823396,8182693.991953276,27.340942048657812,3674449
CT,NLM,1861326.9279319132,4233690.327417858,14.14608465228254,3674449
CT,OD,48856835.998480655,111127556.84721632,371.311953588453,3674449
DC,FIC,229606.2351855884,452524.91012305283,0.36736997629694146,691310
DC,NCATS,2673028.1977798934,5268201.205333188,4.27684511644783,691310
DC,NCCIH,217490.8885582231,428647.09104193485,0.347985421693157,691310
DC,NCI,13095643.922951667,25809861.323875614,20.953030276722668,691310
DC,NEI,1232069.2691748135,2428253.025655215,1.9713108306797018,691310
DC,NHGRI,689906.8502617015,1359719.326243936,1.1038509604187225,691310
DC,NHLBI,8137754.601075782,16038487.223479455,13.020407361721253,691310
DC,NIA,6733162.52482992,13270213.519810425,10.773060039727874,691310
DC,NIAAA,872160.3150616038,1718917.902500054,1.3954565040985663,691310
DC,NIAID,10994764.675730295,21669293.487118933,17.591623481168476,691310
DC,NIAMS,809882.4381254086,1596176.0673733782,1.295811901000654,691310
DC,NIBIB,891248.2608928442,1756537.8345752172,1.425997217428551,691310
DC,NICHD,7777133.21059194,15327747.978156932,12.443413136947106,691310
DC,NIDA,2690548.935551761,5302732.368126286,4.304878296882818,691310
DC,NIDCD,1697320.737724386,3345204.949107285,2.7157131803590175,691310
DC,NIDCR,653319.2253272288,1287609.7353536645,1.045310760523566,691310
DC,NIDDK,4147086.430803622,8173383.936438207,6.635338289285796,691310
DC,NIEHS,2829947.5590300467,5577469.461000966,4.527916094448075,691310
DC,NIGMS,5342525.358762572,10529443.182803903,8.548040574020115,691310
DC,NIH_tot,99768746.93043876,196631608.0279521,159.629995088702,691310
DC,NIMH,4040359.7186772064,7963039.057198766,6.464575549883531,691310
DC,NIMHD,2555668.8386399266,5036900.720814613,4.089070141823883,691310
DC,NINDS,5974918.096644439,11775809.452609913,9.559868954631103,691310
DC,NINR,387705.7624286985,764119.1240099592,0.6203292198859176,691310
DC,NLM,304124.37194660446,599390.7524772884,0.48659899511456717,691310
DC,OD,14791370.504682567,29151924.392723896,23.66619280749211,691310
DE,FIC,39789.58053634706,93615.10420680807,0.21884269294990882,1050123
DE,NCATS,334048.64600631956,785934.3673517326,1.8372675530347573,1050123
DE,NCCIH,166753.57600663998,392330.1825325714,0.9171446680365198,1050123
DE,NCI,8841466.167346355,20801796.989063825,48.62806392040494,1050123
DE,NEI,2199701.8352296394,5175357.813607021,12.098360093763016,1050123
DE,NHGRI,229651.03206182987,540312.4387810637,1.2630806763400642,1050123
DE,NHLBI,5944414.600282464,13985746.639012024,32.69428030155355,1050123
DE,NIA,5001396.03008028,11767055.702127436,27.50767816544154,1050123
DE,NIAAA,421130.7399424681,990817.1328519295,2.3162190696835743,1050123
DE,NIAID,4116420.2986404146,9684925.300085125,22.640311642522278,1050123
DE,NIAMS,1551744.2064392464,3650872.756887252,8.534593135415856,1050123
DE,NIBIB,1198185.2365388952,2819035.392322973,6.590018800963923,1050123
DE,NICHD,3958315.212265477,9312942.888179686,21.77073366746012,1050123
DE,NIDA,2684571.5966222887,6316137.199256464,14.765143781422585,1050123
DE,NIDCD,2449974.84559202,5764188.699215971,13.47486165075611,1050123
DE,NIDCR,1604398.2077478059,3774754.68157614,8.824190142612933,1050123
DE,NIDDK,2923061.0329691092,6877244.2311699055,16.0768356813301,1050123
DE,NIEHS,222985.48029113232,524630.0336086915,1.2264201416012277,1050123
DE,NIGMS,26800092.056711335,63054030.14613969,147.40050631191232,1050123
