CBSA_FIPS,CBSA_NAME,funding_ics,raw_funding,econ_impact,jobs,pop_2024
25260,"Hanford-Corcoran, CA",NIDCD,12795.509313524464,34334.05137391472,0.11260048195901529,154913
25260,"Hanford-Corcoran, CA",NIDCR,17703.033553640904,47502.357945408156,0.15578669527203995,154913
25260,"Hanford-Corcoran, CA",NIDDK,64415.72786763194,172846.0239998212,0.5668584052351611,154913
25260,"Hanford-Corcoran, CA",NIEHS,30559.791930390715,82000.75826643046,0.2689261689874383,154913
25260,"Hanford-Corcoran, CA",NIGMS,177977.8611677348,477566.06470471976,1.5662051782760664,154913
25260,"Hanford-Corcoran, CA",NIH_tot,1689483.1935401792,4533371.930811899,14.867452103153576,154913
25260,"Hanford-Corcoran, CA",NIMH,107153.45874262981,287523.71376679,0.9429504369351424,154913
25260,"Hanford-Corcoran, CA",NIMHD,10703.600382735376,28720.854826642615,0.09419168336807131,154913
25260,"Hanford-Corcoran, CA",NINDS,105864.56706260091,284065.24469977524,0.931608190150888,154913
25260,"Hanford-Corcoran, CA",NINR,4699.255211411729,12609.460545443906,0.041353445860423214,154913
25260,"Hanford-Corcoran, CA",NLM,1031.5486957760124,2767.943428248955,0.00907762852282891,154913
25260,"Hanford-Corcoran, CA",OD,221673.44360325055,594813.9471761434,1.950726303708605,154913
25300,"Hannibal, MO",FIC,4043.006627961243,9505.94688401725,0.034769857000466683,38924
25300,"Hannibal, MO",NCATS,46635.173562800606,109648.96266777968,0.40106249264008514,38924
25300,"Hannibal, MO",NCCIH,7660.609384662549,18011.681060866256,0.06588124070809791,38924
25300,"Hannibal, MO",NCI,279571.91201588215,657331.5332966098,2.404318443336586,38924
25300,"Hannibal, MO",NEI,40308.66466040828,94774.02846127056,0.34665451607951114,38924
25300,"Hannibal, MO",NHGRI,37869.102282283784,89038.11147654071,0.3256742796276405,38924
25300,"Hannibal, MO",NHLBI,221412.82926954492,520587.4707006418,1.9041503317180861,38924
25300,"Hannibal, MO",NIA,416398.18780781695,979038.4780789166,3.5810244151472252,38924
25300,"Hannibal, MO",NIAAA,15941.79402483595,37482.463221301165,0.13709942861358915,38924
25300,"Hannibal, MO",NIAID,327313.1914498502,769581.1802142493,2.8148934464687114,38924
25300,"Hannibal, MO",NIAMS,57381.522800262734,134915.85793871997,0.49348109608225943,38924
25300,"Hannibal, MO",NIBIB,30824.797676379254,72475.49073893047,0.2650932600168615,38924
25300,"Hannibal, MO",NICHD,75055.1065778874,176470.1179486889,0.6454739165698317,38924
25300,"Hannibal, MO",NIDA,58064.06440486859,136520.6547734922,0.4993509538818698,38924
25300,"Hannibal, MO",NIDCD,22146.399938167182,52070.77822441757,0.19045903946823775,38924
25300,"Hannibal, MO",NIDCR,10698.64937860874,25154.743012396015,0.09200838465603516,38924
25300,"Hannibal, MO",NIDDK,170928.11626871873,401887.442627052,1.4699817999109808,38924
25300,"Hannibal, MO",NIEHS,8852.64859767084,20814.41241533763,0.07613277793996923,38924
25300,"Hannibal, MO",NIGMS,132197.57218759228,310823.90286482975,1.1368991208132933,38924
25300,"Hannibal, MO",NIH_tot,2424467.283938246,5700425.288388982,20.85041864186891,38924
25300,"Hannibal, MO",NIMH,150825.07645516083,354621.02773835574,1.297095657514383,38924
25300,"Hannibal, MO",NIMHD,8554.962585783442,20114.490877355012,0.0735726782377376,38924
25300,"Hannibal, MO",NINDS,174904.9067849635,411237.70170277095,1.5041821983506858,38924
25300,"Hannibal, MO",NINR,5987.886464292411,14078.7626424923,0.05149582359291473,38924
25300,"Hannibal, MO",NLM,2438.536801335165,5733.505641048782,0.020971416491482413,38924
25300,"Hannibal, MO",OD,118452.56593050818,278506.5431809023,1.0186920670023702,38924
25420,"Harrisburg-Carlisle, PA",FIC,15462.787395543204,37181.85510832744,0.13143369286211723,615361
25420,"Harrisburg-Carlisle, PA",NCATS,2273119.436680407,5465948.368593259,19.321515211783456,615361
25420,"Harrisburg-Carlisle, PA",NCCIH,302660.2407100372,727777.5299669233,2.572612046035316,615361
25420,"Harrisburg-Carlisle, PA",NCI,6327222.163213442,15214453.36424971,53.78138838731425,615361
25420,"Harrisburg-Carlisle, PA",NEI,1072784.1909431021,2579619.4004224325,9.11866562301637,615361
25420,"Harrisburg-Carlisle, PA",NHGRI,497843.4125494157,1197115.4461700069,4.231669006670034,615361
25420,"Harrisburg-Carlisle, PA",NHLBI,7820471.007400749,18805123.063378654,66.47400356290638,615361
25420,"Harrisburg-Carlisle, PA",NIA,4073123.035661084,9794241.275928827,34.62154580311922,615361
25420,"Harrisburg-Carlisle, PA",NIAAA,463228.2659072863,1113879.7827622483,3.937440260211934,615361
25420,"Harrisburg-Carlisle, PA",NIAID,4012397.4246569076,9648220.328219702,34.10537810958372,615361
25420,"Harrisburg-Carlisle, PA",NIAMS,1403149.3047473452,3374016.133695499,11.926769090352433,615361
25420,"Harrisburg-Carlisle, PA",NIBIB,365098.61149076023,877916.9838818113,3.103338197671462,615361
25420,"Harrisburg-Carlisle, PA",NICHD,1667676.4894558813,4010098.8270966546,14.175250160374992,615361
25420,"Harrisburg-Carlisle, PA",NIDA,2330853.3837053957,5604775.554029032,19.812253761495864,615361
