FIPS,name,state,funding_ics,raw_funding,econ_impact,jobs,pop_2024
20001,Allen County,KS,NIGMS,12196.319784846628,33693.18510394781,0.09879019025725769,12425
20001,Allen County,KS,NIMH,1832.8355103477825,5063.336088642339,0.014845967633817039,12425
20001,Allen County,KS,NIMHD,0,0,0,12425
20001,Allen County,KS,NINDS,968.0846801409493,2674.401532568154,0.00784148590914169,12425
20001,Allen County,KS,NINR,0,0,0,12425
20001,Allen County,KS,NLM,29.580296784831113,81.71763553127926,2.3960040395713204e-4,12425
20001,Allen County,KS,OD,1232.4885379574819,3404.8356537428767,0.009983157157455604,12425
20003,Anderson County,KS,FIC,0,0,0,7908
20003,Anderson County,KS,NCATS,7.033697806765134,19.431081371203124,5.697295223479759e-5,7908
20003,Anderson County,KS,NCCIH,0,0,0,7908
20003,Anderson County,KS,NCI,508.3056581387082,1404.229876813359,0.004117275830923537,7908
20003,Anderson County,KS,NEI,0,0,0,7908
20003,Anderson County,KS,NHGRI,0,0,0,7908
20003,Anderson County,KS,NHLBI,0,0,0,7908
20003,Anderson County,KS,NIA,0,0,0,7908
20003,Anderson County,KS,NIAAA,0,0,0,7908
20003,Anderson County,KS,NIAID,736.5554433289266,2034.7858476321467,0.005966099090964305,7908
20003,Anderson County,KS,NIAMS,0,0,0,7908
20003,Anderson County,KS,NIBIB,224.9247224770642,621.3702528765825,0.00182189025206422,7908
20003,Anderson County,KS,NICHD,0,0,0,7908
20003,Anderson County,KS,NIDA,427.54411311053997,1181.1204689003466,0.0034631073161953737,7908
20003,Anderson County,KS,NIDCD,0,0,0,7908
20003,Anderson County,KS,NIDCR,0,0,0,7908
20003,Anderson County,KS,NIDDK,7.605398810665638,21.01044531773273,6.160373036639167e-5,7908
20003,Anderson County,KS,NIEHS,0,0,0,7908
20003,Anderson County,KS,NIGMS,237.782895182359,656.8918528920477,0.001926041450977108,7908
20003,Anderson County,KS,NIMH,935.9039215017091,2585.4999395675713,0.007580821764163844,7908
20003,Anderson County,KS,NIMHD,0,0,0,7908
20003,Anderson County,KS,NINDS,18.348497380755447,50.68900533398643,1.4862282878411913e-4,7908
20003,Anderson County,KS,NINR,0,0,0,7908
20003,Anderson County,KS,NLM,19.72019785655399,54.478423687519275,1.5973360263808734e-4,7908
20003,Anderson County,KS,OD,0,0,0,7908
20005,Atchison County,KS,FIC,167.09550687788698,461.61300643081074,0.0013534736057108847,16249
20005,Atchison County,KS,NCATS,16887.488662957658,46652.86672532158,0.13678865816995703,16249
20005,Atchison County,KS,NCCIH,207.91166499658164,574.3704935240762,0.0016840844864723114,16249
20005,Atchison County,KS,NCI,50722.0155773235,140123.11007255016,0.4108483261763204,16249
20005,Atchison County,KS,NEI,2191.3752763833286,6053.827230008694,0.017750139738704963,16249
20005,Atchison County,KS,NHGRI,1276.9385669186165,3527.631962800313,0.010343202392040795,16249
20005,Atchison County,KS,NHLBI,24349.685111535153,67267.70551762087,0.19723244940343473,16249
20005,Atchison County,KS,NIA,70140.15517060072,193767.07671431318,0.5681352568818658,16249
20005,Atchison County,KS,NIAAA,6759.0061850470975,18672.22658383123,0.05474795009888149,16249
20005,Atchison County,KS,NIAID,39152.535052074614,108161.6121969324,0.3171355339218044,16249
20005,Atchison County,KS,NIAMS,4890.092584605952,13509.222251886276,0.03960974993530821,16249
20005,Atchison County,KS,NIBIB,6303.721754907925,17414.47155196631,0.051060146214754194,16249
20005,Atchison County,KS,NICHD,29973.464261264533,82803.78814075595,0.24278506051624274,16249
20005,Atchison County,KS,NIDA,5096.068233775964,14078.244366492818,0.041278152693585306,16249
20005,Atchison County,KS,NIDCD,5456.939674532085,15075.17692210121,0.044201211363709886,16249
20005,Atchison County,KS,NIDCR,4849.900559408167,13398.188975571727,0.03928419453120616,16249
20005,Atchison County,KS,NIDDK,31695.207824482517,87560.22496763468,0.2567311833783084,16249
20005,Atchison County,KS,NIEHS,3633.030168534306,10036.499543800082,0.02942754436512788,16249
20005,Atchison County,KS,NIGMS,99004.16021511226,273505.9062925867,0.8019336977424094,16249
20005,Atchison County,KS,NIMH,11010.966260443896,30418.56321670116,0.08918882670959556,16249
20005,Atchison County,KS,NIMHD,3199.427771829055,8838.64264340485,0.02591536495181535,16249
20005,Atchison County,KS,NINDS,15279.111656656156,42209.612928583636,0.12376080441891486,16249
20005,Atchison County,KS,NINR,2870.7451285657085,7930.633888691303,0.02325303554138224,16249
20005,Atchison County,KS,NLM,367.64787831637886,1015.6529375835161,0.0029779478143626688,16249
20005,Atchison County,KS,OD,33272.95591270358,91918.86423928449,0.269510942892899,16249
20007,Barber County,KS,FIC,15.962030755386172,44.0962246287065,1.29292449118628e-4,4070
20007,Barber County,KS,NCATS,395.4230024685726,1092.3836576575932,0.003202926319995438,4070
20007,Barber County,KS,NCCIH,76.46219506643381,211.23215340978507,6.193437800381139e-4,4070
20007,Barber County,KS,NCI,2808.453745092168,7758.5495918887,0.02274847533524656,4070
20007,Barber County,KS,NEI,371.5073050198246,1026.314873364823,0.0030092091706605795,4070
20007,Barber County,KS,NHGRI,133.62947499172466,369.16075633188746,0.0010823987474329697,4070
20007,Barber County,KS,NHLBI,2170.6024862246327,5996.440946581459,0.017581880138419527,4070
20007,Barber County,KS,NIA,5492.653402056652,15173.838588363213,0.044490492556658885,4070
20007,Barber County,KS,NIAAA,509.1186324105437,1406.4757750112508,0.004123860922525404,4070
20007,Barber County,KS,NIAID,2044.048131650492,5646.825704475802,0.016556789866368986,4070
20007,Barber County,KS,NIAMS,392.73124302577975,1084.9474842248499,0.003181123068508816,4070
20007,Barber County,KS,NIBIB,1299.9305790055364,3591.149001777865,0.010529437689944845,4070
20007,Barber County,KS,NICHD,1990.5643540892038,5499.073034062075,0.01612357126812255,4070
20007,Barber County,KS,NIDA,918.0195705159781,2536.0931710622976,0.007435958521179423,4070
20007,Barber County,KS,NIDCD,868.9534049509782,2400.5444622807754,0.007038522580102924,4070
20007,Barber County,KS,NIDCR,808.0047834352018,2232.16963915479,0.006544838745825135,4070
20007,Barber County,KS,NIDDK,2225.83857913702,6149.034510520987,0.018029292491009864,4070
20007,Barber County,KS,NIEHS,351.64581313440834,971.4461150556701,0.0028483310863887078,4070
20007,Barber County,KS,NIGMS,6699.9746030115875,18509.147716140953,0.05426979428439386,4070
20007,Barber County,KS,NIMH,1040.6091917260494,2874.7555603828578,0.008428934452981,4070
20007,Barber County,KS,NIMHD,157.8238254724473,435.9993390844984,0.0012783729863268232,4070
20007,Barber County,KS,NINDS,2197.51813844086,6070.797315413439,0.017799896921370968,4070
20007,Barber County,KS,NINR,109.99795717537458,303.8770381185628,8.909834531205342e-4,4070
20007,Barber County,KS,NLM,72.62108768282911,200.62082602882126,5.882308102309158e-4,4070
20007,Barber County,KS,OD,962.1386425065341,2657.97518837699,0.0077933230043029265,4070
20009,Barton County,KS,FIC,2023.8791355619894,5591.107444331866,0.016393420998052115,24835
20009,Barton County,KS,NCATS,23170.70186272542,64010.68196155152,0.1876826850880759,24835
20009,Barton County,KS,NCCIH,3426.9259491187704,9467.122244911912,0.027758100187862043,24835
20009,Barton County,KS,NCI,137832.95930547777,380773.1752880378,1.11644697037437,24835
20009,Barton County,KS,NEI,16374.608544932464,45235.99958362628,0.13263432921395296,24835
20009,Barton County,KS,NHGRI,18932.41507556759,52302.11874228031,0.1533525621120975,24835
20009,Barton County,KS,NHLBI,95615.92550286106,264145.6712914235,0.7744889965731746,24835
